,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,value
1414524,Central Park S & 6 Ave,Central Park S & 6 Ave,40.76590936,-73.97634151,40.76590936,-73.97634151,12480
642086,7 Ave & Central Park South,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.7667405590595,-73.9790689945221,8957
3794063,Roosevelt Island Tramway,Roosevelt Island Tramway,40.757284,-73.9536,40.757284,-73.9536,8283
2747279,Grand Army Plaza & Central Park S,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,40.7643971,-73.97371465,7790
1252913,Broadway & W 58 St,Broadway & W 58 St,40.76695317,-73.98169333,40.76695317,-73.98169333,7443
5013537,West St & Chambers St,West St & Chambers St,40.71754834,-74.01322069,40.71754834,-74.01322069,7193
510434,5 Ave & E 72 St,5 Ave & E 72 St,40.77282817,-73.96685276,40.77282817,-73.96685276,7054
3880554,Soissons Landing,Soissons Landing,40.69231660719192,-74.01486575603485,40.69231660719192,-74.01486575603485,6975
149726,12 Ave & W 40 St,12 Ave & W 40 St,40.76087502,-74.00277668,40.76087502,-74.00277668,6921
1448610,Central Park West & W 72 St,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,40.77579376683666,-73.9762057363987,6075
4357446,W 21 St & 6 Ave,9 Ave & W 22 St,40.74173969,-73.99415556,40.7454973,-74.00197139,5987
42477,1 Ave & E 62 St,1 Ave & E 68 St,40.7612274,-73.96094022,40.76500525,-73.95818491,5479
1407978,Central Park North & Adam Clayton Powell Blvd,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,40.799484,-73.955613,5386
3565527,Old Slip & South St,South St & Gouverneur Ln,40.70336686695866,-74.007867872715,40.70355377,-74.00670227,5217
3827153,S 5 Pl & S 5 St,S 5 Pl & S 5 St,40.710451,-73.960876,40.710451,-73.960876,5089
1440988,Central Park West & W 68 St,Central Park West & W 68 St,40.7734066,-73.97782542,40.7734066,-73.97782542,5077
5113426,Yankee Ferry Terminal,Yankee Ferry Terminal,40.68706579875912,-74.01675585121666,40.68706579875912,-74.01675585121666,5039
524220,5 Ave & E 87 St,5 Ave & E 87 St,40.78232260730881,-73.95987510681152,40.78232260730881,-73.95987510681152,4988
1208266,Broadway & W 41 St,Broadway & W 41 St,40.75513557,-73.98658032,40.75513557,-73.98658032,4845
4978154,West Drive & Prospect Park West,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,40.6610633719006,-73.97945255041122,4686
5022301,West St & Liberty St,West St & Liberty St,40.711444,-74.014847,40.711444,-74.014847,4623
1466752,Centre St & Chambers St,Centre St & Chambers St,40.71273266,-74.0046073,40.71273266,-74.0046073,4562
52554,1 Ave & E 68 St,1 Ave & E 68 St,40.76500525,-73.95818491,40.76500525,-73.95818491,4546
3538189,Norfolk St & Broome St,Henry St & Grand St,40.7172274,-73.98802084,40.714211,-73.981095,4489
5009543,West St & Chambers St,Pier 40 - Hudson River Park,40.71754834,-74.01322069,40.7277140777778,-74.01129573583603,4411
3549144,North Moore St & Greenwich St,Vesey St & Church St,40.72019521437465,-74.0103006362915,40.71221958009051,-74.01047229766846,4405
124443,11 Ave & W 41 St,11 Ave & W 41 St,40.76030096,-73.99884222,40.76030096,-73.99884222,4212
2078475,E 33 St & 1 Ave,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,40.74322681432173,-73.97449783980846,4135
4365919,W 21 St & 6 Ave,W 22 St & 10 Ave,40.74173969,-73.99415556,40.74691959,-74.00451887,4052
5113313,Yankee Ferry Terminal,Soissons Landing,40.68706579875912,-74.01675585121666,40.69231660719192,-74.01486575603485,4006
3630065,Pier 40 - Hudson River Park,West St & Chambers St,40.7277140777778,-74.01129573583603,40.71754834,-74.01322069,4004
3880747,Soissons Landing,Yankee Ferry Terminal,40.69231660719192,-74.01486575603485,40.68706579875912,-74.01675585121666,4004
2927329,Henry St & Grand St,Norfolk St & Broome St,40.714211,-73.981095,40.7172274,-73.98802084,3978
4378752,W 22 St & 10 Ave,W 22 St & 8 Ave,40.74691959,-74.00451887,40.74475148,-73.99915362,3911
4365500,W 21 St & 6 Ave,W 21 St & 6 Ave,40.74173969,-73.99415556,40.74173969,-73.99415556,3878
88755,10 Ave & W 14 St,10 Ave & W 14 St,40.74198159994023,-74.00831580162048,40.74198159994023,-74.00831580162048,3869
3735079,Riverside Blvd & W 67 St,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,40.777507027547976,-73.98888587951659,3852
3793656,Roosevelt Island Tramway,Motorgate,40.757284,-73.9536,40.7639089,-73.9477213,3794
4106755,University Pl & E 14 St,University Pl & E 14 St,40.734814,-73.992085,40.734814,-73.992085,3793
2573299,Flatbush Ave & Ocean Ave,Flatbush Ave & Ocean Ave,40.663657,-73.963014,40.663657,-73.963014,3760
1514546,Cleveland Pl & Spring St,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,40.722103786686034,-73.99724900722504,3754
3448522,Motorgate,Roosevelt Island Tramway,40.7639089,-73.9477213,40.757284,-73.9536,3731
518043,5 Ave & E 78 St,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,40.77632142182271,-73.96427392959595,3698
4378541,W 22 St & 10 Ave,W 22 St & 10 Ave,40.74691959,-74.00451887,40.74691959,-74.00451887,3698
3501533,N 6 St & Bedford Ave,S 4 St & Wythe Ave,40.71745169,-73.95850939,40.71285887,-73.96590294,3689
1460124,Central Park West & W 85 St,Central Park West & W 85 St,40.78476,-73.969862,40.78476,-73.969862,3640
531233,5 Ave & E 93 St,5 Ave & E 93 St,40.7857851,-73.957481,40.7857851,-73.957481,3629
53121,1 Ave & E 68 St,1 Ave & E 78 St,40.76500525,-73.95818491,40.77140426,-73.9535166,3621
4702143,W 54 St & 11 Ave,W 54 St & 11 Ave,40.768333,-73.992573,40.768333,-73.992573,3612
597347,6 Ave & W 34 St,6 Ave & W 34 St,40.74964,-73.98805,40.74964,-73.98805,3562
1166737,Broadway & W 25 St,Broadway & W 25 St,40.74286877312112,-73.98918628692627,40.74286877312112,-73.98918628692627,3561
2367103,E 72 St & York Ave,2 Ave & E 72 St,40.76663814,-73.95348296,40.7687620293096,-73.95840793848038,3544
157338,12 Ave & W 40 St,West St & Chambers St,40.76087502,-74.00277668,40.71754834,-74.01322069,3532
3246291,Little West St & 1 Pl,West St & Liberty St,40.70569254,-74.01677685,40.711444,-74.014847,3496
75990,1 Ave & E 78 St,E 77 St & 3 Ave,40.77140426,-73.9535166,40.77314236,-73.95856158,3473
71452,1 Ave & E 78 St,2 Ave & E 72 St,40.77140426,-73.9535166,40.7687620293096,-73.95840793848038,3469
4153591,Vesey St & Church St,North Moore St & Greenwich St,40.71221958009051,-74.01047229766846,40.72019521437465,-74.0103006362915,3461
4441021,W 30 St & 10 Ave,W 30 St & 10 Ave,40.752694,-74.002353,40.752694,-74.002353,3450
1982142,E 2 St & Avenue C,E 1 St & 1 Ave,40.7208736,-73.98085795,40.72335597960796,-73.98864984512329,3420
865141,Amsterdam Ave & W 73 St,Amsterdam Ave & W 79 St,40.77966809007312,-73.98093044757842,40.7829391,-73.9786517,3409
5003706,West St & Chambers St,10 Ave & W 14 St,40.71754834,-74.01322069,40.74198159994023,-74.00831580162048,3384
584787,6 Ave & W 33 St,6 Ave & W 33 St,40.74901271,-73.98848395,40.74901271,-73.98848395,3382
1412757,Central Park S & 6 Ave,5 Ave & E 87 St,40.76590936,-73.97634151,40.78232260730881,-73.95987510681152,3367
3339178,McGuinness Blvd & Eagle St,Vernon Blvd & 50 Ave,40.73555,-73.95284,40.74232744,-73.95411749,3346
3540033,Norfolk St & Broome St,Norfolk St & Broome St,40.7172274,-73.98802084,40.7172274,-73.98802084,3342
1088814,Broadway & E 14 St,Broadway & E 14 St,40.73454567,-73.99074142,40.73454567,-73.99074142,3331
1285486,Brooklyn Bridge Park - Pier 2,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,40.698458,-73.997178,3331
3938555,St Marks Pl & 2 Ave,St Marks Pl & 1 Ave,40.7284186,-73.98713956,40.72779126,-73.98564945,3312
4597028,W 44 St & 11 Ave,W 44 St & 11 Ave,40.762009,-73.996975,40.762009,-73.996975,3279
1583441,Columbus Ave & W 72 St,Columbus Ave & W 72 St,40.7770575,-73.97898475,40.7770575,-73.97898475,3277
4994353,West End Ave & W 60 St,West End Ave & W 60 St,40.77237,-73.99005,40.77237,-73.99005,3259
3628465,Pier 40 - Hudson River Park,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,40.7277140777778,-74.01129573583603,3241
95050,10 Ave & W 14 St,West St & Chambers St,40.74198159994023,-74.00831580162048,40.71754834,-74.01322069,3235
4588032,W 43 St & 10 Ave,W 43 St & 10 Ave,40.76009437,-73.99461843,40.76009437,-73.99461843,3215
1547520,Clinton St & Grand St,Henry St & Grand St,40.71559509,-73.9870295,40.714211,-73.981095,3212
70835,1 Ave & E 78 St,1 Ave & E 78 St,40.77140426,-73.9535166,40.77140426,-73.9535166,3194
1760811,E 10 St & Avenue A,E 10 St & Avenue A,40.72740794,-73.98142006,40.72740794,-73.98142006,3173
4378188,W 22 St & 10 Ave,W 21 St & 6 Ave,40.74691959,-74.00451887,40.74173969,-73.99415556,3166
149341,12 Ave & W 40 St,10 Ave & W 14 St,40.76087502,-74.00277668,40.74198159994023,-74.00831580162048,3165
1427251,Central Park W & W 91 St,Central Park W & W 91 St,40.78866499127884,-73.96680057048798,40.78866499127884,-73.96680057048798,3162
133204,11 Ave & W 41 St,W 34 St & 11 Ave,40.76030096,-73.99884222,40.75594159,-74.0021163,3150
4146477,Vesey Pl & River Terrace,Vesey Pl & River Terrace,40.7153379,-74.01658354,40.7153379,-74.01658354,3144
1413085,Central Park S & 6 Ave,7 Ave & Central Park South,40.76590936,-73.97634151,40.7667405590595,-73.9790689945221,3140
3395428,Milton St & Franklin St,Kent Ave & N 7 St,40.72906,-73.95779,40.72036775298455,-73.96165072917938,3115
743388,9 Ave & W 22 St,9 Ave & W 22 St,40.7454973,-74.00197139,40.7454973,-74.00197139,3110
4941532,Washington St & Gansevoort St,Washington St & Gansevoort St,40.739323,-74.008119,40.739323,-74.008119,3107
3818209,S 4 St & Wythe Ave,N 6 St & Bedford Ave,40.71285887,-73.96590294,40.71745169,-73.95850939,3104
5022159,West St & Liberty St,West St & Chambers St,40.711444,-74.014847,40.71754834,-74.01322069,3078
103873,10 Ave & W 28 St,W 26 St & 8 Ave,40.75066386,-74.00176802,40.74734825,-73.99723551,3070
10758,1 Ave & E 18 St,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,40.73381219196632,-73.98054420948029,3068
1107851,Broadway & E 21 St,Broadway & E 21 St,40.73988840858996,-73.98958593606949,40.73988840858996,-73.98958593606949,3066
42762,1 Ave & E 62 St,1 Ave & E 78 St,40.7612274,-73.96094022,40.77140426,-73.9535166,3064
5027575,West Thames St,West Thames St,40.70834698,-74.01713445,40.70834698,-74.01713445,3057
459106,46 Ave & 5 St,Vernon Blvd & 50 Ave,40.74731,-73.95451,40.74232744,-73.95411749,3054
1327126,Canal St & Rutgers St,Canal St & Rutgers St,40.71427487,-73.98990025,40.71427487,-73.98990025,3052
704202,8 Ave & W 33 St,W 35 St & 8 Ave,40.751551,-73.993934,40.752762088742045,-73.99280458705107,3051
3903288,Southpoint Park,Roosevelt Island Tramway,40.75370225419114,-73.95865201950072,40.757284,-73.9536,3028
4030508,Suffolk St & Stanton St,Suffolk St & Stanton St,40.72066442,-73.98517977,40.72066442,-73.98517977,3026
3794201,Roosevelt Island Tramway,Southpoint Park,40.757284,-73.9536,40.75370225419114,-73.95865201950072,3021
708787,8 Ave & W 38 St,8 Ave & W 38 St,40.75461,-73.99177,40.75461,-73.99177,3021
42095,1 Ave & E 62 St,1 Ave & E 62 St,40.7612274,-73.96094022,40.7612274,-73.96094022,3015
4566886,W 42 St & 8 Ave,11 Ave & W 41 St,40.7575699,-73.99098507,40.76030096,-73.99884222,2971
1179164,Broadway & W 29 St,Broadway & W 29 St,40.7462009,-73.98855723,40.7462009,-73.98855723,2966
5004071,West St & Chambers St,12 Ave & W 40 St,40.71754834,-74.01322069,40.76087502,-74.00277668,2963
203892,2 Ave & E 72 St,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,40.7687620293096,-73.95840793848038,2941
3730616,River Ter & Warren St,Vesey Pl & River Terrace,40.71759894980997,-74.01587963104248,40.7153379,-74.01658354,2899
3049802,Kent Ave & N 7 St,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,40.72036775298455,-73.96165072917938,2898
3109657,Lafayette St & E 8 St,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,40.73020660529954,-73.99102628231049,2897
696502,8 Ave & W 33 St,8 Ave & W 33 St,40.751551,-73.993934,40.751551,-73.993934,2896
2135510,E 40 St & Park Ave,E 40 St & Park Ave,40.750756,-73.978326,40.750756,-73.978326,2889
116532,11 Ave & W 27 St,11 Ave & W 27 St,40.751396,-74.005226,40.751396,-74.005226,2878
2563559,FDR Drive & E 35 St,FDR Drive & E 35 St,40.744219,-73.97121214,40.744219,-73.97121214,2853
3583007,Parade Pl & Crooke Ave,Parade Pl & Crooke Ave,40.651847,-73.965248,40.651847,-73.965248,2850
1472906,Centre St & Worth St,Centre St & Chambers St,40.71494807,-74.00234482,40.71273266,-74.0046073,2846
4136635,Vernon Blvd & 50 Ave,McGuinness Blvd & Eagle St,40.74232744,-73.95411749,40.73555,-73.95284,2845
4479324,W 34 St & 11 Ave,W 34 St & 11 Ave,40.75594159,-74.0021163,40.75594159,-74.0021163,2845
505075,5 Ave & E 63 St,5 Ave & E 63 St,40.766368,-73.971518,40.766368,-73.971518,2834
1330443,Canal St & Rutgers St,Henry St & Grand St,40.71427487,-73.98990025,40.714211,-73.981095,2829
1414227,Central Park S & 6 Ave,Central Park North & Adam Clayton Powell Blvd,40.76590936,-73.97634151,40.799484,-73.955613,2821
4364612,W 21 St & 6 Ave,W 15 St & 7 Ave,40.74173969,-73.99415556,40.73935542,-73.99931783,2819
749045,9 Ave & W 22 St,W 21 St & 6 Ave,40.7454973,-74.00197139,40.74173969,-73.99415556,2818
193038,2 Ave & E 31 St,2 Ave & E 31 St,40.74290902,-73.97706058,40.74290902,-73.97706058,2814
1454797,Central Park West & W 76 St,Central Park West & W 76 St,40.77896784,-73.97374737,40.77896784,-73.97374737,2808
3651345,Plaza St East & Flatbush Ave,Plaza St East & Flatbush Ave,40.673134,-73.969106,40.673134,-73.969106,2804
4782490,W 70 St & Amsterdam Ave,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,40.77748046,-73.98288594,2791
3880504,Soissons Landing,Picnic Point,40.69231660719192,-74.01486575603485,40.68512559515415,-74.02535319328308,2786
1433965,Central Park W & W 97 St,Central Park W & W 97 St,40.79249519495111,-73.96417066463071,40.79249519495111,-73.96417066463071,2785
1392060,Center Blvd & 51 Ave,Vernon Blvd & 50 Ave,40.74336608027021,-73.95960688591003,40.74232744,-73.95411749,2782
3819357,S 4 St & Wythe Ave,S 4 St & Wythe Ave,40.71285887,-73.96590294,40.71285887,-73.96590294,2776
864758,Amsterdam Ave & W 73 St,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,40.77966809007312,-73.98093044757842,2770
739670,9 Ave & W 18 St,W 17 St & 8 Ave,40.74317449,-74.00366443,40.74177603,-74.00149746,2765
450478,45 Ave & 21 St,46 Ave & 5 St,40.74737075646803,-73.94777297973631,40.74731,-73.95451,2763
817516,Allen St & Rivington St,Allen St & Rivington St,40.72019576,-73.98997825,40.72019576,-73.98997825,2762
5018293,West St & Liberty St,Little West St & 1 Pl,40.711444,-74.014847,40.70569254,-74.01677685,2761
5112969,Wythe Ave & Metropolitan Ave,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,40.716887,-73.963198,2738
1545299,Clinton St & Grand St,Clinton St & Grand St,40.71559509,-73.9870295,40.71559509,-73.9870295,2736
3244380,Little West St & 1 Pl,Little West St & 1 Pl,40.70569254,-74.01677685,40.70569254,-74.01677685,2731
4133876,Vernon Blvd & 50 Ave,46 Ave & 5 St,40.74232744,-73.95411749,40.74731,-73.95451,2721
2923117,Henry St & Grand St,Canal St & Rutgers St,40.714211,-73.981095,40.71427487,-73.98990025,2708
24536,1 Ave & E 39 St,1 Ave & E 39 St,40.74714,-73.97113,40.74714,-73.97113,2706
456626,46 Ave & 5 St,45 Ave & 21 St,40.74731,-73.95451,40.74737075646803,-73.94777297973631,2705
4534387,W 4 St & 7 Ave S,W 4 St & 7 Ave S,40.73401143,-74.00293877,40.73401143,-74.00293877,2705
4929476,Washington Square E,University Pl & E 8 St,40.73049393,-73.9957214,40.73143724085228,-73.99490341544151,2700
146143,12 Ave & W 125 St,12 Ave & W 125 St,40.818299,-73.960405,40.818299,-73.960405,2692
4338340,W 20 St & 10 Ave,W 20 St & 8 Ave,40.745686,-74.005141,40.74345335,-74.00004031,2691
4808425,W 84 St & Columbus Ave,Columbus Ave & W 72 St,40.78499979,-73.97283406,40.7770575,-73.97898475,2685
4410691,W 26 St & 8 Ave,10 Ave & W 28 St,40.74734825,-73.99723551,40.75066386,-74.00176802,2682
4415535,W 26 St & 8 Ave,W 26 St & 8 Ave,40.74734825,-73.99723551,40.74734825,-73.99723551,2681
3448232,Motorgate,Motorgate,40.7639089,-73.9477213,40.7639089,-73.9477213,2680
4338073,W 20 St & 10 Ave,W 20 St & 10 Ave,40.745686,-74.005141,40.745686,-74.005141,2679
125917,11 Ave & W 41 St,8 Ave & W 33 St,40.76030096,-73.99884222,40.751551,-73.993934,2673
1856917,E 14 St & 1 Ave,1 Ave & E 16 St,40.73139303364151,-73.98286700248718,40.73221853,-73.98165557,2669
97881,10 Ave & W 28 St,10 Ave & W 28 St,40.75066386,-74.00176802,40.75066386,-74.00176802,2661
4459992,W 31 St & 7 Ave,W 31 St & 7 Ave,40.749156,-73.9916,40.749156,-73.9916,2661
1838277,E 13 St & 2 Ave,E 13 St & 2 Ave,40.73153937464073,-73.9853024482727,40.73153937464073,-73.9853024482727,2658
3903398,Southpoint Park,Southpoint Park,40.75370225419114,-73.95865201950072,40.75370225419114,-73.95865201950072,2657
588544,6 Ave & W 33 St,E 33 St & 1 Ave,40.74901271,-73.98848395,40.74322681432173,-73.97449783980846,2656
4887673,Wards Meadow Comfort Station,Wards Meadow Comfort Station,40.78294,-73.93077,40.78294,-73.93077,2651
2596881,Forsyth St & Canal St,Forsyth St & Canal St,40.7158155,-73.99422366,40.7158155,-73.99422366,2650
1066358,Broadway	& W 48 St,Broadway	& W 48 St,40.76017739537783,-73.98486793041229,40.76017739537783,-73.98486793041229,2643
3050749,Kent Ave & N 7 St,Milton St & Franklin St,40.72036775298455,-73.96165072917938,40.72906,-73.95779,2637
4274711,W 15 St & 6 Ave,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,40.738046142482766,-73.99642959237099,2629
3713984,Queens Plaza North & Crescent St,Queens Plaza North & Crescent St,40.75110165,-73.94073717,40.75110165,-73.94073717,2628
492733,5 Ave & E 103 St,5 Ave & E 103 St,40.7922553,-73.95249933,40.7922553,-73.95249933,2624
4338580,W 20 St & 10 Ave,W 21 St & 6 Ave,40.745686,-74.005141,40.74173969,-73.99415556,2618
1412487,Central Park S & 6 Ave,5 Ave & E 72 St,40.76590936,-73.97634151,40.77282817,-73.96685276,2615
2798546,Grand St & Elizabeth St,Grand St & Elizabeth St,40.718822,-73.99596,40.718822,-73.99596,2614
1267790,Broadway & W 61 St,Broadway & W 61 St,40.77003010255044,-73.9819684624672,40.77003010255044,-73.9819684624672,2613
4554174,W 41 St & 8 Ave,W 41 St & 8 Ave,40.75640548,-73.9900262,40.75640548,-73.9900262,2600
2484551,E 91 St & 2 Ave,E 91 St & 2 Ave,40.78115276427916,-73.94963040947914,40.78115276427916,-73.94963040947914,2600
2620764,Franklin St & Dupont St,Vernon Blvd & 50 Ave,40.73564,-73.95866,40.74232744,-73.95411749,2598
4240293,W 13 St & 5 Ave,W 13 St & 5 Ave,40.735445,-73.99431,40.735445,-73.99431,2594
207986,2 Ave & E 72 St,E 72 St & York Ave,40.7687620293096,-73.95840793848038,40.76663814,-73.95348296,2590
1982813,E 2 St & Avenue C,E 2 St & Avenue C,40.7208736,-73.98085795,40.7208736,-73.98085795,2581
316238,3 St & Prospect Park West,3 St & Prospect Park West,40.668132,-73.97363831,40.668132,-73.97363831,2580
142921,11 Ave & W 59 St,W 59 St & 10 Ave,40.77149671054441,-73.99046033620834,40.770513,-73.988038,2575
3549026,North Moore St & Greenwich St,Vesey Pl & River Terrace,40.72019521437465,-74.0103006362915,40.7153379,-74.01658354,2572
4366201,W 21 St & 6 Ave,W 22 St & 8 Ave,40.74173969,-73.99415556,40.74475148,-73.99915362,2569
3754297,Riverside Dr & W 72 St,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,40.78057799010334,-73.98562431335449,2564
608550,6 Ave & W 45 St,6 Ave & W 45 St,40.756951,-73.982631,40.756951,-73.982631,2559
134297,11 Ave & W 41 St,W 42 St & 8 Ave,40.76030096,-73.99884222,40.7575699,-73.99098507,2554
4384944,W 22 St & 8 Ave,W 22 St & 10 Ave,40.74475148,-73.99915362,40.74691959,-74.00451887,2549
2442332,E 85 St & 3 Ave,E 85 St & 3 Ave,40.77801203,-73.95407149,40.77801203,-73.95407149,2545
1994783,E 20 St & FDR Dr,E 20 St & FDR Dr,40.733208626522426,-73.9756813647,40.733208626522426,-73.9756813647,2540
4135274,Vernon Blvd & 50 Ave,Franklin St & Dupont St,40.74232744,-73.95411749,40.73564,-73.95866,2539
4385072,W 22 St & 8 Ave,W 22 St & 8 Ave,40.74475148,-73.99915362,40.74475148,-73.99915362,2535
3625613,Picnic Point,Soissons Landing,40.68512559515415,-74.02535319328308,40.69231660719192,-74.01486575603485,2519
3804360,S 3 St & Bedford Ave,N 6 St & Bedford Ave,40.71260486,-73.96264403,40.71745169,-73.95850939,2516
2876442,Greenwich St & W Houston St,Pier 40 - Hudson River Park,40.728846,-74.008591,40.7277140777778,-74.01129573583603,2515
754327,9 Ave & W 45 St,9 Ave & W 45 St,40.76019252,-73.9912551,40.76019252,-73.9912551,2508
2628687,Frederick Douglass Blvd & W 112 St,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,40.801694,-73.957145,2497
4779270,W 70 St & Amsterdam Ave,Riverside Blvd & W 67 St,40.77748046,-73.98288594,40.777507027547976,-73.98888587951659,2492
122252,11 Ave & W 27 St,W 26 St & 8 Ave,40.751396,-74.005226,40.74734825,-73.99723551,2485
4154871,Vesey St & Church St,Vesey St & Church St,40.71221958009051,-74.01047229766846,40.71221958009051,-74.01047229766846,2485
1897964,E 16 St & 5 Ave,E 16 St & 5 Ave,40.73726186,-73.99238967,40.73726186,-73.99238967,2484
2074590,E 33 St & 1 Ave,6 Ave & W 33 St,40.74322681432173,-73.97449783980846,40.74901271,-73.98848395,2483
4763834,W 64 St & Thelonious Monk Circle,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,40.77515953434235,-73.98918695747852,2478
1761017,E 10 St & Avenue A,E 11 St & Avenue B,40.72740794,-73.98142006,40.72746420692392,-73.97950418293476,2474
909679,Atlantic Ave & Furman St,Atlantic Ave & Furman St,40.69165183,-73.9999786,40.69165183,-73.9999786,2455
4422,1 Ave & E 16 St,1 Ave & E 18 St,40.73221853,-73.98165557,40.73381219196632,-73.98054420948029,2454
4099464,University Pl & E 14 St,Broadway & E 14 St,40.734814,-73.992085,40.73454567,-73.99074142,2438
153854,12 Ave & W 40 St,Pier 40 - Hudson River Park,40.76087502,-74.00277668,40.7277140777778,-74.01129573583603,2437
4755857,W 63 St & Broadway,W 63 St & Broadway,40.77163851,-73.98261428,40.77163851,-73.98261428,2432
4187108,W 106 St & Central Park West,W 106 St & Central Park West,40.7981856,-73.9605909006,40.7981856,-73.9605909006,2421
865299,Amsterdam Ave & W 73 St,Amsterdam Ave & W 82 St,40.77966809007312,-73.98093044757842,40.78524672,-73.97667321,2421
4408966,W 26 St & 10 Ave,W 26 St & 8 Ave,40.749717753,-74.002950346,40.74734825,-73.99723551,2419
4164707,W 100 St & Broadway,W 100 St & Broadway,40.7973721,-73.97041192,40.7973721,-73.97041192,2415
1415658,Central Park S & 6 Ave,Central Park West & W 72 St,40.76590936,-73.97634151,40.77579376683666,-73.9762057363987,2414
3135551,Lenox Ave & W 111 St,Lenox Ave & W 111 St,40.7987859,-73.9523,40.7987859,-73.9523,2401
875540,Amsterdam Ave & W 79 St,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,40.7829391,-73.9786517,2397
35286,1 Ave & E 6 St,1 Ave & E 6 St,40.72633085971696,-73.98616880178452,40.72633085971696,-73.98616880178452,2393
2038114,E 27 St & 1 Ave,E 25 St & 2 Ave,40.739445,-73.976806,40.73912601,-73.97973776,2391
4290158,W 16 St & The High Line,W 16 St & The High Line,40.74334935,-74.00681753,40.74334935,-74.00681753,2388
4564220,W 42 St & 6 Ave,W 42 St & 6 Ave,40.75492,-73.98455,40.75492,-73.98455,2388
1976178,E 2 St & Avenue B,E 2 St & Avenue B,40.72217444,-73.98368779,40.72217444,-73.98368779,2387
3721991,Richardson St & N Henry St,Graham Ave & Conselyea St,40.71907891179564,-73.94223690032959,40.715143,-73.944507,2387
1744487,E 1 St & 1 Ave,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,40.72335597960796,-73.98864984512329,2380
62394,1 Ave & E 68 St,E 68 St & 3 Ave,40.76500525,-73.95818491,40.76712840349542,-73.96224617958069,2374
3872592,Shore Blvd & Astoria Park,Shore Blvd & Astoria Park,40.77977,-73.923162,40.77977,-73.923162,2372
4320044,W 18 St & 6 Ave,W 18 St & 6 Ave,40.73971301,-73.99456405,40.73971301,-73.99456405,2370
1766163,E 102 St & 1 Ave,2 Ave & E 96 St,40.7869946,-73.94164802,40.7839636,-73.9471673,2370
5073253,Willoughby St & Fleet St,Adelphi St & Myrtle Ave,40.69196566,-73.9813018,40.69308257,-73.97178913,2368
2392427,E 77 St & 3 Ave,1 Ave & E 78 St,40.77314236,-73.95856158,40.77140426,-73.9535166,2361
1484280,Christopher St & Greenwich St,Christopher St & Greenwich St,40.73291553,-74.00711384,40.73291553,-74.00711384,2358
3630162,Pier 40 - Hudson River Park,West St & Liberty St,40.7277140777778,-74.01129573583603,40.711444,-74.014847,2355
2340979,E 68 St & 3 Ave,1 Ave & E 68 St,40.76712840349542,-73.96224617958069,40.76500525,-73.95818491,2355
3778778,Rivington St & Ridge St,Rivington St & Ridge St,40.71850211,-73.98329859,40.71850211,-73.98329859,2354
2070136,E 32 St & Park Ave,E 33 St & 1 Ave,40.7457121,-73.98194829,40.74322681432173,-73.97449783980846,2340
4289,1 Ave & E 16 St,1 Ave & E 16 St,40.73221853,-73.98165557,40.73221853,-73.98165557,2339
3502796,N 6 St & Bedford Ave,Wythe Ave & Metropolitan Ave,40.71745169,-73.95850939,40.716887,-73.963198,2328
185425,2 Ave & E 29 St,2 Ave & E 29 St,40.74172351097472,-73.97809267044067,40.74172351097472,-73.97809267044067,2324
3118953,Lafayette St & Jersey St,Lafayette St & Jersey St,40.72456089,-73.99565293,40.72456089,-73.99565293,2322
3762545,Riverside Dr & W 82 St,Riverside Dr & W 82 St,40.78720869,-73.98128127,40.78720869,-73.98128127,2322
3048194,Kent Ave & N 7 St,Franklin St & Dupont St,40.72036775298455,-73.96165072917938,40.73564,-73.95866,2316
802732,Albany St & Greenwich St,Albany St & Greenwich St,40.709267,-74.013247,40.709267,-74.013247,2314
2083820,E 33 St & 1 Ave,W 31 St & 7 Ave,40.74322681432173,-73.97449783980846,40.749156,-73.9916,2300
749205,9 Ave & W 22 St,W 22 St & 8 Ave,40.7454973,-74.00197139,40.74475148,-73.99915362,2293
